COND;GAME-TIMESTAMP;PICTURE-TIMESTAMP;IADS-ID;IAPS-ID;ANGER;CONTEMPT;DISGUST;FEAR;HAPPINESS;NEUTRAL;SADNESS;SURPRISE
con;nan;100.0;711;3261;0.0;0.0;0.0;0.0;0.0;0.981;0.019;0.0
con;nan;120.0;711;3261;0.0;0.0;0.0;0.0;0.0;0.969;0.031;0.0
con;nan;140.0;711;3261;0.0;0.0;0.0;0.0;0.0;0.928;0.071;0.0
con;nan;160.0;711;3261;0.0;0.0;0.0;0.0;0.0;0.898;0.102;0.0
con;nan;180.0;711;3261;0.0;0.0;0.0;0.0;0.0;0.808;0.191;0.0
con;nan;20.0;711;3261;0.0;0.0;0.0;0.0;0.0;0.98;0.02;0.0
con;nan;200.0;711;3261;0.0;0.0;0.0;0.0;0.0;0.921;0.079;0.0
con;nan;220.0;711;3261;0.0;0.001;0.0;0.0;0.0;0.739;0.26;0.0
con;nan;240.0;711;3261;0.0;0.002;0.0;0.0;0.0;0.679;0.319;0.0
con;nan;260.0;711;3261;0.0;0.0;0.0;0.0;0.0;0.803;0.197;0.0
con;nan;280.0;711;3261;0.0;0.0;0.0;0.0;0.0;0.896;0.103;0.0
con;nan;300.0;711;3261;0.0;0.0;0.0;0.0;0.0;0.911;0.089;0.0
con;nan;320.0;711;3261;0.0;0.001;0.0;0.0;0.0;0.89;0.109;0.0
con;nan;340.0;711;3261;0.0;0.001;0.0;0.0;0.0;0.886;0.112;0.0
con;nan;40.0;711;3261;0.0;0.0;0.0;0.0;0.0;0.98;0.02;0.0
con;nan;60.0;711;3261;0.0;0.0;0.0;0.0;0.0;0.985;0.014;0.0
con;nan;80.0;711;3261;0.0;0.0;0.0;0.0;0.0;0.943;0.057;0.0
con;nan;-1.0;711;3261;0.0;0.0;0.0;0.0;0.0;0.932;0.067;0.0
con;nan;0.0;713;6510;0.0;0.0;0.0;0.0;0.0;0.943;0.057;0.0
con;nan;100.0;713;6510;0.0;0.001;0.0;0.0;0.0;0.874;0.125;0.0
con;nan;120.0;713;6510;0.0;0.0;0.0;0.0;0.0;0.921;0.078;0.0
con;nan;140.0;713;6510;0.0;0.0;0.0;0.0;0.0;0.855;0.145;0.0
con;nan;160.0;713;6510;0.0;0.001;0.0;0.0;0.0;0.895;0.103;0.0
con;nan;180.0;713;6510;0.0;0.0;0.0;0.0;0.0;0.936;0.064;0.0
con;nan;20.0;713;6510;0.0;0.001;0.0;0.0;0.0;0.878;0.121;0.0
con;nan;200.0;713;6510;0.0;0.0;0.0;0.0;0.0;0.935;0.064;0.0
con;nan;220.0;713;6510;0.0;0.0;0.0;0.0;0.0;0.9;0.1;0.0
con;nan;240.0;713;6510;0.0;0.0;0.0;0.0;0.0;0.927;0.072;0.0
con;nan;260.0;713;6510;0.0;0.0;0.0;0.0;0.0;0.895;0.104;0.0
con;nan;280.0;713;6510;0.0;0.0;0.0;0.0;0.0;0.902;0.098;0.0
con;nan;300.0;713;6510;0.0;0.001;0.0;0.0;0.0;0.914;0.085;0.0
con;nan;320.0;713;6510;0.0;0.0;0.0;0.0;0.0;0.899;0.101;0.0
con;nan;340.0;713;6510;0.0;0.0;0.0;0.0;0.0;0.919;0.08;0.0
con;nan;40.0;713;6510;0.0;0.0;0.0;0.0;0.0;0.958;0.042;0.0
con;nan;60.0;713;6510;0.0;0.001;0.0;0.0;0.0;0.845;0.154;0.0
con;nan;80.0;713;6510;0.0;0.0;0.0;0.0;0.0;0.906;0.093;0.0
con;nan;-1.0;713;6510;0.0;0.0;0.0;0.0;0.0;0.922;0.078;0.0
con;nan;0.0;716;4652;0.0;0.0;0.0;0.0;0.0;0.964;0.036;0.0
con;nan;100.0;716;4652;0.0;0.0;0.0;0.0;0.0;0.968;0.031;0.0
con;nan;120.0;716;4652;0.0;0.0;0.0;0.0;0.0;0.977;0.023;0.0
con;nan;140.0;716;4652;0.0;0.0;0.0;0.0;0.0;0.976;0.023;0.0
con;nan;160.0;716;4652;0.0;0.0;0.0;0.0;0.0;0.957;0.042;0.0
con;nan;180.0;716;4652;0.0;0.0;0.0;0.0;0.0;0.987;0.013;0.0
con;nan;20.0;716;4652;0.0;0.0;0.0;0.0;0.0;0.956;0.043;0.0
con;nan;200.0;716;4652;0.0;0.0;0.0;0.0;0.0;0.98;0.02;0.0
con;nan;220.0;716;4652;0.0;0.0;0.0;0.0;0.0;0.977;0.023;0.0
con;nan;240.0;716;4652;0.0;0.0;0.0;0.0;0.0;0.984;0.016;0.0
con;nan;260.0;716;4652;0.0;0.0;0.0;0.0;0.0;0.972;0.028;0.0
con;nan;280.0;716;4652;0.0;0.0;0.0;0.0;0.0;0.973;0.026;0.0
con;nan;300.0;716;4652;0.0;0.0;0.0;0.0;0.0;0.982;0.017;0.0
con;nan;320.0;716;4652;0.0;0.0;0.0;0.0;0.0;0.966;0.033;0.0
con;nan;340.0;716;4652;0.0;0.0;0.0;0.0;0.0;0.968;0.032;0.0
con;nan;40.0;716;4652;0.0;0.0;0.0;0.0;0.0;0.966;0.034;0.0
con;nan;60.0;716;4652;0.0;0.0;0.0;0.0;0.0;0.99;0.01;0.0
con;nan;80.0;716;4652;0.0;0.0;0.0;0.0;0.0;0.983;0.017;0.0
con;nan;-1.0;716;4652;0.0;0.0;0.0;0.0;0.0;0.994;0.006;0.0
con;nan;0.0;719;6821;0.0;0.001;0.0;0.0;0.021;0.973;0.005;0.0
con;nan;100.0;719;6821;0.0;0.001;0.0;0.0;0.061;0.935;0.002;0.0
con;nan;120.0;719;6821;0.0;0.0;0.0;0.0;0.006;0.988;0.005;0.0
con;nan;140.0;719;6821;0.0;0.001;0.0;0.0;0.01;0.984;0.005;0.0
con;nan;160.0;719;6821;0.0;0.001;0.0;0.0;0.02;0.967;0.012;0.0
con;nan;180.0;719;6821;0.0;0.001;0.0;0.0;0.007;0.978;0.014;0.0
con;nan;20.0;719;6821;0.0;0.001;0.0;0.0;0.02;0.975;0.004;0.0
con;nan;200.0;719;6821;0.0;0.0;0.0;0.0;0.009;0.983;0.008;0.0
con;nan;220.0;719;6821;0.0;0.0;0.0;0.0;0.008;0.985;0.006;0.0
con;nan;240.0;719;6821;0.0;0.001;0.0;0.0;0.014;0.978;0.007;0.0
con;nan;260.0;719;6821;0.0;0.0;0.0;0.0;0.007;0.986;0.007;0.0
con;nan;280.0;719;6821;0.0;0.0;0.0;0.0;0.01;0.985;0.004;0.0
con;nan;300.0;719;6821;0.0;0.001;0.0;0.0;0.014;0.98;0.006;0.0
con;nan;320.0;719;6821;0.0;0.0;0.0;0.0;0.01;0.98;0.01;0.0
con;nan;340.0;719;6821;0.0;0.001;0.0;0.0;0.026;0.969;0.004;0.0
con;nan;40.0;719;6821;0.0;0.001;0.0;0.0;0.017;0.979;0.003;0.0
con;nan;60.0;719;6821;0.0;0.001;0.0;0.0;0.075;0.921;0.003;0.0
con;nan;80.0;719;6821;0.0;0.002;0.0;0.0;0.059;0.933;0.006;0.0
con;nan;-1.0;719;6821;0.0;0.001;0.0;0.0;0.132;0.865;0.001;0.0
con;nan;0.0;720;7046;0.0;0.0;0.0;0.0;0.0;0.891;0.108;0.0
con;nan;100.0;720;7046;0.0;0.0;0.0;0.0;0.0;0.926;0.074;0.0
con;nan;120.0;720;7046;0.0;0.0;0.0;0.0;0.0;0.911;0.088;0.0
con;nan;140.0;720;7046;0.0;0.0;0.0;0.0;0.0;0.939;0.061;0.0
con;nan;160.0;720;7046;0.0;0.0;0.0;0.0;0.0;0.874;0.126;0.0
con;nan;180.0;720;7046;0.0;0.0;0.0;0.0;0.0;0.842;0.157;0.0
con;nan;20.0;720;7046;0.0;0.0;0.0;0.0;0.0;0.899;0.1;0.0
con;nan;200.0;720;7046;0.0;0.0;0.0;0.0;0.0;0.866;0.134;0.0
con;nan;220.0;720;7046;0.0;0.0;0.0;0.0;0.0;0.902;0.098;0.0
con;nan;240.0;720;7046;0.0;0.0;0.0;0.0;0.0;0.914;0.086;0.0
con;nan;260.0;720;7046;0.0;0.0;0.0;0.0;0.0;0.885;0.115;0.0
con;nan;280.0;720;7046;0.0;0.0;0.0;0.0;0.0;0.908;0.092;0.0
con;nan;300.0;720;7046;0.0;0.0;0.0;0.0;0.0;0.933;0.067;0.0
con;nan;320.0;720;7046;0.0;0.0;0.0;0.0;0.0;0.865;0.134;0.0
con;nan;340.0;720;7046;0.0;0.0;0.0;0.0;0.0;0.893;0.107;0.0
con;nan;40.0;720;7046;0.0;0.0;0.0;0.0;0.0;0.873;0.126;0.0
con;nan;60.0;720;7046;0.0;0.0;0.0;0.0;0.0;0.835;0.164;0.0
con;nan;80.0;720;7046;0.0;0.0;0.0;0.0;0.0;0.929;0.071;0.0
con;nan;-1.0;720;7046;0.0;0.0;0.0;0.0;0.0;0.813;0.186;0.0
con;nan;0.0;723;9926;0.0;0.0;0.0;0.0;0.004;0.992;0.003;0.0
con;nan;100.0;723;9926;0.0;0.001;0.0;0.0;0.004;0.99;0.005;0.0
con;nan;120.0;723;9926;0.0;0.0;0.0;0.0;0.004;0.991;0.004;0.0
con;nan;140.0;723;9926;0.0;0.0;0.0;0.0;0.001;0.958;0.041;0.0
con;nan;160.0;723;9926;0.0;0.0;0.0;0.0;0.001;0.994;0.005;0.0
con;nan;180.0;723;9926;0.0;0.0;0.0;0.0;0.001;0.995;0.004;0.0
con;nan;20.0;723;9926;0.0;0.0;0.0;0.0;0.003;0.996;0.001;0.0
con;nan;200.0;723;9926;0.0;0.0;0.0;0.0;0.002;0.991;0.007;0.0
con;nan;220.0;723;9926;0.0;0.0;0.0;0.0;0.001;0.993;0.006;0.0
con;nan;240.0;723;9926;0.0;0.0;0.0;0.0;0.0;0.992;0.007;0.0
con;nan;260.0;723;9926;0.0;0.0;0.0;0.0;0.001;0.994;0.005;0.0
con;nan;280.0;723;9926;0.0;0.0;0.0;0.0;0.001;0.983;0.016;0.0
con;nan;300.0;723;9926;0.0;0.0;0.0;0.0;0.0;0.993;0.006;0.0
con;nan;320.0;723;9926;0.0;0.0;0.0;0.0;0.002;0.95;0.048;0.0
con;nan;340.0;723;9926;0.0;0.0;0.0;0.0;0.0;0.987;0.012;0.0
con;nan;40.0;723;9926;0.0;0.0;0.0;0.0;0.001;0.995;0.003;0.0
con;nan;60.0;723;9926;0.0;0.0;0.0;0.0;0.002;0.994;0.004;0.0
con;nan;80.0;723;9926;0.0;0.0;0.0;0.0;0.004;0.992;0.004;0.0
con;nan;-1.0;723;9926;0.0;0.0;0.0;0.0;0.042;0.955;0.002;0.0
con;nan;0.0;724;6570;0.0;0.0;0.0;0.0;0.0;0.951;0.048;0.0
con;nan;100.0;724;6570;0.0;0.001;0.0;0.0;0.0;0.919;0.08;0.0
con;nan;120.0;724;6570;0.0;0.001;0.0;0.0;0.0;0.941;0.058;0.0
con;nan;140.0;724;6570;0.0;0.002;0.0;0.0;0.0;0.908;0.089;0.0
con;nan;160.0;724;6570;0.0;0.0;0.0;0.0;0.0;0.95;0.049;0.0
con;nan;180.0;724;6570;0.0;0.001;0.0;0.0;0.0;0.951;0.049;0.0
con;nan;20.0;724;6570;0.0;0.001;0.0;0.001;0.0;0.935;0.062;0.001
con;nan;200.0;724;6570;0.0;0.001;0.0;0.0;0.0;0.944;0.054;0.0
con;nan;220.0;724;6570;0.0;0.0;0.0;0.0;0.0;0.946;0.054;0.0
con;nan;240.0;724;6570;0.0;0.002;0.0;0.0;0.0;0.893;0.105;0.0
con;nan;260.0;724;6570;0.0;0.001;0.0;0.0;0.0;0.937;0.061;0.0
con;nan;280.0;724;6570;0.0;0.001;0.0;0.0;0.0;0.904;0.095;0.0
con;nan;300.0;724;6570;0.0;0.0;0.0;0.0;0.0;0.869;0.13;0.0
con;nan;320.0;724;6570;0.0;0.001;0.0;0.0;0.0;0.939;0.06;0.0
con;nan;340.0;724;6570;0.0;0.003;0.0;0.001;0.0;0.861;0.135;0.0
con;nan;40.0;724;6570;0.0;0.001;0.0;0.0;0.0;0.935;0.064;0.0
con;nan;60.0;724;6570;0.0;0.0;0.0;0.0;0.0;0.957;0.042;0.0
con;nan;80.0;724;6570;0.0;0.002;0.0;0.001;0.0;0.915;0.082;0.0
con;nan;-1.0;724;6570;0.0;0.0;0.0;0.0;0.0;0.954;0.046;0.0
con;nan;0.0;728;2525;0.0;0.0;0.0;0.0;0.0;0.95;0.049;0.0
con;nan;100.0;728;2525;0.0;0.0;0.0;0.0;0.0;0.967;0.032;0.0
con;nan;120.0;728;2525;0.0;0.0;0.0;0.0;0.0;0.959;0.041;0.0
con;nan;140.0;728;2525;0.0;0.001;0.0;0.0;0.0;0.945;0.054;0.0
con;nan;160.0;728;2525;0.0;0.0;0.0;0.0;0.0;0.952;0.048;0.0
con;nan;180.0;728;2525;0.0;0.0;0.0;0.0;0.0;0.978;0.021;0.0
con;nan;20.0;728;2525;0.0;0.0;0.0;0.0;0.0;0.949;0.051;0.0
con;nan;200.0;728;2525;0.0;0.0;0.0;0.0;0.0;0.947;0.053;0.0
con;nan;220.0;728;2525;0.0;0.0;0.0;0.0;0.0;0.946;0.054;0.0
con;nan;240.0;728;2525;0.0;0.0;0.0;0.0;0.0;0.951;0.049;0.0
con;nan;260.0;728;2525;0.0;0.0;0.0;0.0;0.0;0.952;0.047;0.0
con;nan;280.0;728;2525;0.0;0.0;0.0;0.0;0.0;0.927;0.073;0.0
con;nan;300.0;728;2525;0.0;0.0;0.0;0.0;0.0;0.954;0.046;0.0
con;nan;320.0;728;2525;0.0;0.0;0.0;0.0;0.0;0.963;0.036;0.0
con;nan;340.0;728;2525;0.0;0.0;0.0;0.0;0.0;0.905;0.095;0.0
con;nan;40.0;728;2525;0.0;0.0;0.0;0.0;0.0;0.957;0.042;0.0
con;nan;60.0;728;2525;0.0;0.0;0.0;0.0;0.0;0.962;0.037;0.0
con;nan;80.0;728;2525;0.0;0.0;0.0;0.0;0.0;0.949;0.051;0.0
con;nan;-1.0;728;2525;0.0;0.001;0.0;0.0;0.0;0.918;0.081;0.0
con;nan;0.0;808;8341;0.0;0.0;0.0;0.0;0.0;0.949;0.051;0.0
con;nan;100.0;808;8341;0.0;0.0;0.0;0.0;0.0;0.969;0.031;0.0
con;nan;120.0;808;8341;0.0;0.0;0.0;0.0;0.0;0.961;0.039;0.0
con;nan;140.0;808;8341;0.0;0.0;0.0;0.0;0.0;0.973;0.026;0.0
con;nan;160.0;808;8341;0.0;0.0;0.0;0.0;0.0;0.962;0.037;0.0
con;nan;180.0;808;8341;0.0;0.0;0.0;0.0;0.0;0.96;0.04;0.0
con;nan;20.0;808;8341;0.0;0.0;0.0;0.0;0.0;0.959;0.041;0.0
con;nan;200.0;808;8341;0.0;0.0;0.0;0.0;0.0;0.947;0.053;0.0
con;nan;220.0;808;8341;0.0;0.0;0.0;0.0;0.0;0.972;0.028;0.0
con;nan;240.0;808;8341;0.0;0.0;0.0;0.0;0.0;0.957;0.043;0.0
con;nan;260.0;808;8341;0.0;0.0;0.0;0.0;0.0;0.958;0.042;0.0
con;nan;280.0;808;8341;0.0;0.0;0.0;0.0;0.0;0.941;0.058;0.0
con;nan;300.0;808;8341;0.0;0.0;0.0;0.0;0.0;0.966;0.034;0.0
con;nan;320.0;808;8341;0.0;0.0;0.0;0.0;0.0;0.949;0.051;0.0
con;nan;340.0;808;8341;0.0;0.0;0.0;0.0;0.0;0.953;0.047;0.0
con;nan;40.0;808;8341;0.0;0.0;0.0;0.0;0.0;0.937;0.063;0.0
con;nan;60.0;808;8341;0.0;0.0;0.0;0.0;0.0;0.975;0.025;0.0
con;nan;80.0;808;8341;0.0;0.0;0.0;0.0;0.0;0.964;0.036;0.0
con;nan;-1.0;808;8341;0.0;0.0;0.0;0.0;0.0;0.971;0.029;0.0
con;nan;0.0;813;8034;0.0;0.001;0.0;0.0;0.0;0.973;0.026;0.0
con;nan;100.0;813;8034;0.0;0.004;0.0;0.0;0.0;0.976;0.02;0.0
con;nan;120.0;813;8034;0.0;0.0;0.0;0.0;0.0;0.976;0.024;0.0
con;nan;140.0;813;8034;0.0;0.001;0.0;0.0;0.0;0.988;0.011;0.0
con;nan;160.0;813;8034;0.0;0.001;0.0;0.0;0.0;0.987;0.012;0.0
con;nan;180.0;813;8034;0.001;0.002;0.0;0.0;0.0;0.97;0.027;0.0
con;nan;20.0;813;8034;0.001;0.003;0.0;0.0;0.0;0.957;0.04;0.0
con;nan;200.0;813;8034;0.0;0.001;0.0;0.0;0.0;0.938;0.06;0.0
con;nan;220.0;813;8034;0.0;0.002;0.0;0.0;0.0;0.956;0.041;0.0
con;nan;240.0;813;8034;0.0;0.001;0.0;0.0;0.0;0.938;0.061;0.0
con;nan;260.0;813;8034;0.0;0.0;0.0;0.0;0.0;0.857;0.143;0.0
con;nan;280.0;813;8034;0.0;0.0;0.0;0.0;0.0;0.972;0.027;0.0
con;nan;300.0;813;8034;0.0;0.001;0.0;0.0;0.0;0.952;0.048;0.0
con;nan;320.0;813;8034;0.0;0.001;0.0;0.0;0.0;0.951;0.047;0.0
con;nan;340.0;813;8034;0.0;0.0;0.0;0.0;0.0;0.963;0.036;0.0
con;nan;40.0;813;8034;0.0;0.001;0.0;0.0;0.0;0.982;0.017;0.0
con;nan;60.0;813;8034;0.0;0.0;0.0;0.0;0.0;0.99;0.009;0.0
con;nan;80.0;813;8034;0.0;0.003;0.0;0.0;0.0;0.921;0.076;0.0
con;nan;-1.0;813;8034;0.0;0.0;0.0;0.0;0.0;0.787;0.212;0.0
con;nan;0.0;815;8370;0.0;0.0;0.0;0.0;0.0;0.992;0.008;0.0
con;nan;100.0;815;8370;0.0;0.0;0.0;0.0;0.0;0.979;0.02;0.0
con;nan;120.0;815;8370;0.0;0.0;0.0;0.0;0.001;0.994;0.005;0.0
con;nan;140.0;815;8370;0.0;0.0;0.0;0.0;0.003;0.991;0.005;0.0
con;nan;160.0;815;8370;0.0;0.0;0.0;0.0;0.0;0.994;0.006;0.0
con;nan;180.0;815;8370;0.0;0.0;0.0;0.0;0.002;0.993;0.005;0.0
con;nan;20.0;815;8370;0.0;0.0;0.0;0.0;0.0;0.994;0.006;0.0
con;nan;200.0;815;8370;0.0;0.0;0.0;0.0;0.001;0.994;0.005;0.0
con;nan;220.0;815;8370;0.0;0.0;0.0;0.0;0.001;0.988;0.011;0.0
con;nan;240.0;815;8370;0.0;0.0;0.0;0.0;0.0;0.983;0.016;0.0
con;nan;260.0;815;8370;0.0;0.0;0.0;0.0;0.0;0.992;0.007;0.0
con;nan;280.0;815;8370;0.0;0.0;0.0;0.0;0.001;0.996;0.002;0.0
con;nan;300.0;815;8370;0.0;0.0;0.0;0.0;0.0;0.976;0.023;0.0
con;nan;320.0;815;8370;0.0;0.0;0.0;0.0;0.001;0.991;0.008;0.0
con;nan;340.0;815;8370;0.0;0.0;0.0;0.0;0.001;0.992;0.006;0.0
con;nan;40.0;815;8370;0.0;0.0;0.0;0.0;0.0;0.978;0.022;0.0
con;nan;60.0;815;8370;0.0;0.0;0.0;0.0;0.0;0.986;0.014;0.0
con;nan;80.0;815;8370;0.0;0.0;0.0;0.0;0.001;0.983;0.016;0.0
con;nan;-1.0;815;8370;0.0;0.0;0.0;0.0;0.036;0.959;0.005;0.0
con;nan;0.0;817;8470;0.0;0.001;0.0;0.0;0.0;0.937;0.062;0.0
con;nan;100.0;817;8470;0.0;0.002;0.0;0.0;0.0;0.908;0.089;0.0
con;nan;120.0;817;8470;0.0;0.001;0.0;0.0;0.0;0.903;0.095;0.0
con;nan;140.0;817;8470;0.0;0.003;0.0;0.0;0.0;0.868;0.128;0.0
con;nan;160.0;817;8470;0.0;0.001;0.0;0.0;0.0;0.939;0.06;0.0
con;nan;180.0;817;8470;0.0;0.001;0.0;0.0;0.0;0.943;0.056;0.0
con;nan;20.0;817;8470;0.0;0.003;0.0;0.0;0.0;0.928;0.069;0.0
con;nan;200.0;817;8470;0.0;0.0;0.0;0.0;0.0;0.942;0.058;0.0
con;nan;220.0;817;8470;0.0;0.001;0.0;0.0;0.0;0.942;0.057;0.0
con;nan;240.0;817;8470;0.0;0.001;0.0;0.0;0.0;0.936;0.063;0.0
con;nan;260.0;817;8470;0.0;0.0;0.0;0.0;0.0;0.932;0.067;0.0
con;nan;280.0;817;8470;0.0;0.0;0.0;0.0;0.0;0.95;0.049;0.0
con;nan;300.0;817;8470;0.0;0.002;0.0;0.0;0.0;0.948;0.05;0.0
con;nan;320.0;817;8470;0.0;0.0;0.0;0.0;0.0;0.936;0.063;0.0
con;nan;340.0;817;8470;0.0;0.0;0.0;0.0;0.0;0.946;0.053;0.0
con;nan;40.0;817;8470;0.0;0.002;0.0;0.0;0.0;0.899;0.099;0.0
con;nan;60.0;817;8470;0.0;0.0;0.0;0.0;0.0;0.958;0.041;0.0
con;nan;80.0;817;8470;0.0;0.0;0.0;0.0;0.0;0.934;0.065;0.0
con;nan;-1.0;817;8470;0.0;0.001;0.0;0.0;0.0;0.927;0.072;0.0
freud;1555653702.4709892;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.991;0.008;0.0
freud;1555653703.495048;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.991;0.009;0.0
freud;1555653704.5211065;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.963;0.036;0.0
freud;1555653705.5471652;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.983;0.017;0.0
freud;1555653706.5782242;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.986;0.014;0.0
freud;1555653707.606283;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.922;0.077;0.0
freud;1555653708.6323419;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.942;0.057;0.0
freud;1555653709.6594005;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.94;0.06;0.0
freud;1555653710.6874592;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.972;0.027;0.0
freud;1555653711.713518;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.933;0.067;0.0
freud;1555653712.7395766;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.918;0.081;0.0
freud;1555653713.7666354;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.919;0.08;0.0
freud;1555653714.792694;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.845;0.154;0.0
freud;1555653715.8187528;nan;nan;nan;0.0;0.002;0.0;0.0;0.0;0.854;0.143;0.0
freud;1555653716.8448114;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.933;0.066;0.0
freud;1555653717.8718703;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.929;0.07;0.0
freud;1555653718.8979287;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.911;0.089;0.0
freud;1555653719.9249876;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.947;0.052;0.0
freud;1555653720.9510465;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.919;0.08;0.0
freud;1555653721.977105;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.896;0.103;0.0
freud;1555653723.0041635;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.918;0.081;0.0
freud;1555653724.0302224;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.906;0.093;0.0
freud;1555653725.056281;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.79;0.21;0.0
freud;1555653726.0823398;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.96;0.04;0.0
freud;1555653727.1093986;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.901;0.099;0.0
freud;1555653728.1364572;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.96;0.04;0.0
freud;1555653729.1645162;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.936;0.063;0.0
freud;1555653730.1915748;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.9;0.099;0.0
freud;1555653731.2176335;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.966;0.034;0.0
freud;1555653732.2436924;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.944;0.056;0.0
freud;1555653733.270751;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.975;0.024;0.0
freud;1555653734.2968094;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.861;0.137;0.0
freud;1555653735.3238685;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.954;0.045;0.0
freud;1555653736.3619277;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.939;0.061;0.0
freud;1555653737.3899865;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.96;0.04;0.0
freud;1555653738.4220457;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.955;0.044;0.0
freud;1555653739.4501042;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.946;0.054;0.0
freud;1555653740.4801633;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.867;0.133;0.0
freud;1555653741.507222;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.958;0.042;0.0
freud;1555653742.535281;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.957;0.043;0.0
freud;1555653743.5643396;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.969;0.031;0.0
freud;1555653744.5923986;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.98;0.02;0.0
freud;1555653745.6204572;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.966;0.034;0.0
freud;1555653746.6485162;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.953;0.047;0.0
freud;1555653747.6775749;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.959;0.041;0.0
freud;1555653748.7056339;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.994;0.005;0.0
freud;1555653749.7336926;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.968;0.031;0.0
freud;1555653750.7627516;nan;nan;nan;0.0;0.003;0.0;0.0;0.0;0.9;0.096;0.0
freud;1555653751.79081;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.965;0.034;0.0
freud;1555653752.817869;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.981;0.019;0.0
freud;1555653760.0122805;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
freud;1555653760.0122805;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
freud;1555653760.0122805;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
freud;1555653760.0122805;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
freud;1555653760.0122805;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
freud;1555653760.0122805;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
freud;1555653760.0122805;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
freud;1555653761.0403392;nan;nan;nan;0.0;0.001;0.0;0.003;0.001;0.478;0.398;0.119
freud;1555653762.068398;nan;nan;nan;0.0;0.029;0.0;0.003;0.0;0.794;0.172;0.002
freud;1555653763.0954568;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.947;0.053;0.0
freud;1555653764.1225154;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.857;0.143;0.0
freud;1555653765.1495745;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.957;0.043;0.0
freud;1555653766.1766331;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.964;0.036;0.0
freud;1555653767.2036917;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.934;0.066;0.0
freud;1555653768.2317507;nan;nan;nan;0.0;0.001;0.0;0.0;0.002;0.748;0.248;0.0
freud;1555653769.2598093;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.751;0.249;0.0
