TIMESTAMP;ECG;EDA;ANGER;CONTEMPT;DISGUST;FEAR;HAPPINESS;NEUTRAL;SADNESS;SURPRISE
1555653974;0.009463974739689095;6.72938232421875;0.0;0.001;0.0;0.0;0.0;0.8170000000000001;0.182;0.0
1555653975;-0.014995700415637643;6.70775146484375;0.0;0.001;0.0;0.0;0.0;0.879;0.12;0.0
1555653976;0.005717934078966785;6.6932861328124975;0.001;0.22;0.0;0.0;0.003;0.7509999999999999;0.025;0.0
1555653977;-0.004974816118411034;6.7900146484375;0.0;0.0;0.0;0.0;0.006999999999999999;0.987;0.005;0.0
1555653978;0.0013818539633299598;6.827514648437499;0.0;0.0;0.0;0.0;0.006;0.99;0.001;0.002
1555653979;0.007107520615257021;6.83707275390625;0.0;0.0;0.0;0.0;0.01;0.988;0.001;0.001
1555653989;-0.008184213113738844;6.8431884765625;0.0;0.0;0.0;0.0;0.0;0.961;0.038;0.0
1555653990;0.01081084620426099;6.80196533203125;0.0;0.0;0.0;0.0;0.0;0.971;0.027999999999999997;0.0
1555653991;0.001916433585771925;6.7935668945312475;0.0;0.0;0.0;0.0;0.001;0.943;0.055999999999999994;0.0
1555653992;0.0014705381417150867;6.766674804687499;0.0;0.002;0.0;0.0;0.0;0.9790000000000001;0.018000000000000002;0.0
1555653993;-0.00745157161717842;6.738281249999999;0.0;0.0;0.0;0.0;0.0;0.946;0.054000000000000006;0.0
1555653994;0.007583718690099176;6.738281249999999;0.0;0.0;0.0;0.0;0.0;0.9640000000000001;0.035;0.0
1555653995;0.0017080145289899429;6.7212890625;0.001;0.161;0.0;0.0;0.001;0.8270000000000001;0.011000000000000001;0.0
1555653996;-0.0006765793403572553;6.7343505859375;0.0;0.267;0.0;0.0;0.002;0.726;0.006;0.0
1555653997;-0.0002313532243365981;6.70037841796875;0.0;0.0;0.0;0.0;0.0;0.937;0.062;0.0
1555653998;-0.004657646666725609;6.76156005859375;0.0;0.0;0.0;0.0;0.001;0.9740000000000001;0.024;0.0
1555653999;0.0009597184633362539;6.84462890625;0.0;0.09;0.0;0.0;0.0;0.9009999999999999;0.009000000000000001;0.0
1555654000;-0.010659015975264356;6.814880371093749;0.0;0.013999999999999999;0.0;0.0;0.0;0.977;0.008;0.0
1555654001;0.01137742348024962;6.85902099609375;0.0;0.754;0.0;0.0;0.002;0.244;0.0;0.0
1555654002;-0.012769529503117612;6.860205078125;0.001;0.145;0.0;0.0;0.002;0.8490000000000001;0.003;0.0
1555654003;0.0025807272870763845;6.84713134765625;0.0;0.0;0.0;0.0;0.0;0.983;0.017;0.0
1555654004;0.0012621997134896232;6.85723876953125;0.0;0.0;0.0;0.0;0.0;0.98;0.02;0.0
1555654005;-0.004322242577808428;6.8517944335937475;0.0;0.001;0.0;0.0;0.0;0.9840000000000001;0.015;0.0
1555654006;0.0018520507529608183;6.82537841796875;0.0;0.061;0.0;0.0;0.002;0.9259999999999999;0.011000000000000001;0.0
1555654007;6.636202158552574e-05;6.8019897460937475;0.001;0.318;0.0;0.0;0.004;0.644;0.033;0.0
1555654008;0.003242489801343242;6.787109374999999;0.0;0.0;0.0;0.0;0.009000000000000001;0.97;0.021;0.0
1555654009;-0.0015088558949791818;6.81844482421875;0.0;0.0;0.0;0.0;0.001;0.857;0.142;0.0
1555654010;0.013626252718477422;6.779565429687499;0.0;0.0;0.0;0.0;0.0;0.831;0.168;0.0
1555654011;-0.010947955008996993;6.742944335937499;0.0;0.037000000000000005;0.0;0.0;0.001;0.882;0.08;0.0
1555654022;0.0041106397046954;6.69620361328125;0.0;0.0;0.0;0.0;0.0;0.9009999999999999;0.099;0.0
1555654023;-0.0028730989269180555;6.685803222656249;0.0;0.0;0.0;0.0;0.001;0.9109999999999999;0.08800000000000001;0.0
1555654024;-0.004139616576939182;6.66170654296875;0.0;0.0;0.0;0.0;0.0;0.804;0.195;0.0
1555654025;0.005563425509915614;6.635009765624999;0.0;0.001;0.0;0.0;0.0;0.9359999999999999;0.062;0.0
1555654026;-0.0017885500348014242;6.616210937499999;0.0;0.001;0.0;0.0;0.005;0.99;0.005;0.0
1555654027;0.0036105037673508397;6.6371215820312495;0.001;0.059000000000000004;0.0;0.0;0.0;0.929;0.011000000000000001;0.0
1555654028;0.001120749586955269;6.6252807617187495;0.0;0.0;0.0;0.0;0.0;0.997;0.003;0.0
1555654029;0.010823223961084752;6.7250732421875;0.0;0.0;0.0;0.0;0.122;0.877;0.0;0.0
1555654030;-0.002737719352679881;6.803283691406249;0.0;0.0;0.0;0.0;0.479;0.521;0.0;0.0
1555654031;0.0035461930335472635;6.72115478515625;0.0;0.0;0.0;0.0;0.503;0.496;0.0;0.0
1555654033;0.008218930011300103;6.975732421875;0.0;0.0;0.0;0.0;0.0;0.987;0.013000000000000001;0.0
1555654034;0.0032789436976773576;6.9904663085937475;0.0;0.0;0.0;0.0;0.0;0.988;0.012;0.0
1555654035;-0.00773029202411211;6.9565917968749975;0.0;0.0;0.0;0.0;0.0;0.991;0.009000000000000001;0.0
1555654036;0.005732397357553336;6.95814208984375;0.0;0.0;0.0;0.0;0.0;0.993;0.006999999999999999;0.0
1555654037;-0.0017291601101833;7.006835937499999;0.0;0.0;0.0;0.0;0.0;0.993;0.006999999999999999;0.0
1555654038;0.00116627775262185;7.006835937499999;0.0;0.006;0.0;0.0;0.02;0.958;0.015;0.0
1555654039;0.002880497201963609;6.9744384765625;0.0;0.0;0.0;0.0;0.002;0.94;0.057999999999999996;0.0
1555654040;-0.003358824858908818;6.9227783203124975;0.0;0.0;0.0;0.0;0.001;0.982;0.017;0.0
1555654041;0.0018906398542257203;6.900817871093749;0.0;0.0;0.0;0.0;0.0;0.953;0.046;0.0
1555654042;0.009847762167374229;6.891308593749999;0.0;0.0;0.0;0.0;0.0;0.986;0.013999999999999999;0.0
1555654043;-0.01791090232229477;6.887353515624999;0.0;0.0;0.0;0.0;0.0;0.9890000000000001;0.011000000000000001;0.0
1555654044;-0.0007367697073470285;6.817529296875;0.0;0.0;0.0;0.0;0.0;0.987;0.013000000000000001;0.0
1555654049;0.021057290824575244;6.853039550781249;0.0;0.0;0.0;0.0;0.001;0.9690000000000001;0.03;0.0
1555654050;-0.008301193022416803;6.8541015625;0.0;0.0;0.0;0.0;0.042;0.9420000000000001;0.015;0.0
1555654051;-0.006464964938224085;6.84512939453125;0.0;0.0;0.0;0.0;0.0;0.773;0.22699999999999998;0.0
1555654052;-0.006673315630657572;6.81414794921875;0.0;0.0;0.0;0.0;0.0;0.787;0.213;0.0
1555654053;0.001635585234890952;6.83170166015625;0.0;0.0;0.0;0.0;0.0;0.598;0.402;0.0
1555654054;0.0003920640499907512;6.770166015624999;0.0;0.0;0.0;0.0;0.0;0.902;0.098;0.0
1555654055;0.00533584837985782;6.7331420898437475;0.0;0.0;0.0;0.0;0.0;0.835;0.165;0.0
1555654056;0.0048098932208900025;6.71083984375;0.0;0.0;0.0;0.0;0.0;0.888;0.111;0.0
1555654057;-0.004840100018271797;6.69044189453125;0.0;0.0;0.0;0.0;0.0;0.93;0.07;0.0
1555654058;-0.006874409969838717;6.694921875;0.0;0.0;0.0;0.0;0.0;0.907;0.092;0.0
1555654060;-0.0116702042516951;6.72733154296875;0.0;0.0;0.0;0.0;0.0;0.93;0.07;0.0
1555654061;0.012411839862086728;6.69981689453125;0.0;0.0;0.0;0.0;0.0;0.894;0.105;0.0
1555654062;0.00011832923925100296;6.7200927734375;0.0;0.001;0.0;0.0;0.0;0.8190000000000001;0.18;0.0
1555654063;-0.0028491751045436127;6.72674560546875;0.0;0.0;0.0;0.0;0.0;0.8759999999999999;0.124;0.0
1555654064;0.0033131262155874875;6.68702392578125;0.0;0.0;0.0;0.0;0.0;0.909;0.091;0.0
1555654065;-0.0010128716890002263;6.6438354492187495;0.0;0.0;0.0;0.0;0.0;0.83;0.16899999999999998;0.0
1555654066;-0.002873608637531819;6.6102172851562475;0.0;0.0;0.0;0.0;0.0;0.764;0.235;0.0
1555654067;0.0023989261232370018;6.6484252929687475;0.0;0.0;0.0;0.0;0.0;0.917;0.083;0.0
1555654068;-0.002023937998286861;6.60692138671875;0.0;0.001;0.0;0.0;0.0;0.903;0.096;0.0
1555654069;0.004298818998212732;6.57412109375;0.0;0.0;0.0;0.0;0.0;0.987;0.013000000000000001;0.0
1555654070;-0.005843390074754603;6.532250976562499;0.0;0.0;0.0;0.0;0.0;0.986;0.013000000000000001;0.0
1555654071;0.017110282780656662;6.5524658203125;0.0;0.0;0.0;0.0;0.0;0.9420000000000001;0.057;0.0
1555654072;-0.023048503710984256;6.509301757812499;0.0;0.0;0.0;0.0;0.0;0.9790000000000001;0.02;0.0
1555654073;0.008384353882837632;6.520837402343749;0.0;0.0;0.0;0.0;0.0;0.983;0.017;0.0
1555654074;-0.007873565086914676;6.513500976562499;0.0;0.0;0.0;0.0;0.0;0.948;0.052000000000000005;0.0
1555654075;0.0064759652247707855;6.452587890625;0.0;0.0;0.0;0.0;0.0;0.975;0.025;0.0
1555654076;0.01644002573410011;6.433056640625;0.0;0.0;0.0;0.0;0.0;0.589;0.41;0.0
1555654078;0.0029189951223711594;6.391796874999999;0.0;0.0;0.0;0.0;0.0;0.5670000000000001;0.4320000000000001;0.0
1555654079;-0.004067244340971401;6.386743164062499;0.0;0.0;0.0;0.0;0.0;0.7509999999999999;0.248;0.0
1555654080;0.011829369092848636;6.3452392578125;0.0;0.0;0.0;0.0;0.0;0.821;0.17800000000000002;0.0
1555654081;0.004683148270554856;6.3299072265625;0.0;0.0;0.0;0.0;0.0;0.774;0.226;0.0
1555654082;-0.017399750887815278;6.3298583984375;0.0;0.0;0.0;0.0;0.022000000000000002;0.953;0.025;0.0
1555654083;-0.0008742369150340848;6.29306640625;0.0;0.0;0.0;0.0;0.021;0.95;0.028999999999999998;0.0
1555654090;0.006349747194053908;6.2511474609375;0.0;0.0;0.0;0.0;0.0;0.853;0.147;0.0
1555654091;-0.005732977008835343;6.249707031249999;0.0;0.0;0.0;0.0;0.0;0.826;0.17300000000000001;0.0
1555654092;0.007692871673074573;6.23204345703125;0.001;0.012;0.0;0.0;0.0;0.848;0.138;0.0
1555654093;-0.0014306703471777048;6.22962646484375;0.0;0.0;0.0;0.0;0.001;0.902;0.096;0.0
1555654094;0.0131183996432967;6.203698730468749;0.0;0.0;0.0;0.0;0.0;0.963;0.037000000000000005;0.0
1555654095;-0.02110077059024175;6.194677734375;0.0;0.0;0.0;0.0;0.0;0.927;0.073;0.0
1555654096;0.0034787132862389627;6.168298339843749;0.0;0.0;0.0;0.0;0.0;0.961;0.038;0.0
1555654097;0.003816024056801151;6.1445190429687475;0.0;0.0;0.0;0.0;0.0;0.965;0.034;0.0
1555654098;-0.005607847909692178;6.124951171874999;0.0;0.0;0.0;0.0;0.0;0.938;0.062;0.0
1555654099;-0.0009729279420243477;6.0951904296875;0.0;0.0;0.0;0.0;0.0;0.818;0.18100000000000002;0.0
1555654100;0.0070702549664730845;6.08402099609375;0.0;0.0;0.0;0.0;0.0;0.898;0.102;0.0
1555654101;0.01315684251470038;6.11190185546875;0.0;0.0;0.0;0.0;0.0;0.9209999999999999;0.078;0.0
1555654102;-0.0011275485391416893;6.09539794921875;0.001;0.207;0.0;0.0;0.0;0.7809999999999999;0.011000000000000001;0.0
1555654110;-0.0003384752907908209;5.95654296875;0.0;0.0;0.0;0.0;0.0;0.889;0.111;0.0
1555654111;0.003409628265492673;5.96556396484375;0.0;0.001;0.0;0.0;0.0;0.977;0.022000000000000002;0.0
1555654112;0.0026319154975730607;5.96566162109375;0.0;0.002;0.0;0.0;0.0;0.9740000000000001;0.024;0.0
1555654113;0.007350344203716974;5.9520141601562475;0.0;0.0;0.0;0.0;0.0;0.975;0.024;0.0
1555654114;-0.006232644547329221;5.983349609374999;0.0;0.0;0.0;0.0;0.0;0.9540000000000001;0.046;0.0
1555654115;0.006147729941979783;5.97916259765625;0.0;0.0;0.0;0.0;0.0;0.948;0.051;0.0
1555654116;0.003912332261648781;5.936364746093749;0.001;0.017;0.0;0.0;0.0;0.917;0.064;0.0
1555654117;-0.008612354379304956;5.904907226562499;0.0;0.0;0.0;0.0;0.0;0.938;0.062;0.0
1555654118;-0.007186328888493412;5.8815063476562495;0.0;0.0;0.0;0.0;0.0;0.976;0.023;0.0
1555654119;0.011299082855595685;5.867333984375;0.002;0.011000000000000001;0.0;0.0;0.0;0.9129999999999999;0.073;0.0
1555654127;0.008166592432209716;5.6325439453125;0.0;0.0;0.0;0.0;0.0;0.98;0.02;0.0
1555654128;0.0023789974724139113;5.67821044921875;0.0;0.0;0.0;0.0;0.0;0.9570000000000001;0.043;0.0
1555654129;-0.007981596421231042;5.64853515625;0.0;0.0;0.0;0.0;0.0;0.9490000000000001;0.051;0.0
1555654130;-0.002276868119398075;5.71436767578125;0.0;0.0;0.0;0.0;0.0;0.971;0.027999999999999997;0.0
1555654131;0.011139430218496732;5.6597412109375;0.0;0.0;0.0;0.0;0.004;0.8;0.195;0.0
1555654132;-0.004631202745344062;5.60921630859375;0.003;0.051;0.0;0.0;0.001;0.8340000000000001;0.111;0.0
1555654133;-0.009878580476829085;5.590820312499999;0.0;0.0;0.0;0.0;0.0;0.932;0.068;0.0
1555654134;-0.0033128028920562237;5.5720458984375;0.0;0.0;0.0;0.0;0.0;0.915;0.084;0.0
1555654135;0.004835865508718586;5.61199951171875;0.003;0.003;0.0;0.0;0.0;0.9590000000000001;0.035;0.0
1555654136;0.0035189276600828437;5.55987548828125;0.0;0.0;0.0;0.0;0.001;0.871;0.128;0.0
1555654137;0.0013677466107293106;5.5614501953125;0.0;0.0;0.0;0.0;0.0;0.953;0.046;0.0
1555654138;-0.002043360854790819;5.587744140625;0.0;0.0;0.0;0.0;0.0;0.7909999999999999;0.209;0.0
1555654139;-0.000934643389524004;5.585156249999999;0.0;0.0;0.0;0.0;0.0;0.951;0.048;0.0
1555654141;-0.009528030535374071;5.2342529296875;0.0;0.0;0.0;0.0;0.0;0.848;0.151;0.0
1555654142;0.0007470859928689006;5.2188232421875;0.0;0.0;0.0;0.0;0.0;0.7020000000000001;0.298;0.0
1555654143;-0.001376950965971679;5.18179931640625;0.0;0.0;0.0;0.0;0.0;0.767;0.233;0.0
1555654144;-0.00014869111427042792;5.26580810546875;0.0;0.0;0.0;0.0;0.0;0.799;0.2;0.0
1555654145;0.0042153327633813725;5.190759277343749;0.0;0.0;0.0;0.0;0.0;0.606;0.39399999999999996;0.0
1555654199;0.014566292721353997;6.282556152343749;0.0;0.0;0.0;0.0;0.0;0.87;0.13;0.0
1555654200;-0.004995522174885697;6.227294921875;0.0;0.0;0.0;0.0;0.0;0.9520000000000001;0.048;0.0
1555654201;-0.013454243231219987;6.23446044921875;0.0;0.0;0.0;0.0;0.0;0.929;0.071;0.0
1555654202;0.008584558171121559;6.2421630859375;0.0;0.0;0.0;0.0;0.0;0.956;0.044000000000000004;0.0
1555654203;-0.008648215107142344;6.303466796875;0.0;0.0;0.0;0.0;0.0;0.7290000000000001;0.27;0.0
1555654204;0.004668507768649599;6.444177246093749;0.001;0.003;0.0;0.0;0.0;0.7070000000000001;0.28800000000000003;0.0
1555654205;0.0034307303926576593;6.46700439453125;0.0;0.0;0.0;0.0;0.0;0.47700000000000004;0.522;0.0
1555654206;-0.005333244480414993;6.4328369140625;0.0;0.0;0.0;0.0;0.0;0.607;0.392;0.0
1555654207;0.005448798837637492;6.431665039062499;0.0;0.0;0.0;0.0;0.0;0.948;0.051;0.0
1555654208;-0.004068665933487721;6.4051879882812495;0.0;0.0;0.0;0.0;0.0;0.976;0.023;0.0
1555654210;0.011463989642188388;6.32110595703125;0.0;0.0;0.0;0.0;0.0;0.504;0.495;0.0
1555654211;-0.00958104608995218;6.299829101562499;0.0;0.0;0.0;0.0;0.0;0.672;0.32799999999999996;0.0
1555654213;-0.013647176897402516;6.281872558593749;0.0;0.0;0.0;0.0;0.0;0.509;0.491;0.0
1555654214;0.007331174825975352;6.2598754882812475;0.0;0.0;0.0;0.0;0.0;0.76;0.239;0.0
1555654215;-0.003797257858797878;6.20341796875;0.0;0.0;0.0;0.0;0.0;0.841;0.159;0.0
1555654216;-0.0038444647017239603;6.25838623046875;0.0;0.0;0.0;0.0;0.0;0.907;0.09300000000000001;0.0
1555654217;0.005219750727281313;6.2624267578125;0.0;0.0;0.0;0.0;0.0;0.69;0.31;0.0
1555654218;0.0004925959291076667;6.3542358398437475;0.0;0.0;0.0;0.0;0.0;0.555;0.445;0.0
1555654219;-0.00835182377659347;6.522485351562499;0.0;0.0;0.0;0.0;0.0;0.59;0.41;0.0
1555654220;0.0038486084726263455;6.47305908203125;0.0;0.0;0.0;0.0;0.0;0.486;0.514;0.0
1555654221;-0.003263934498517721;6.4284423828125;0.0;0.0;0.0;0.0;0.0;0.763;0.23600000000000002;0.0
1555654222;0.009509359555261044;6.4383911132812495;0.0;0.0;0.0;0.0;0.0;0.9229999999999999;0.077;0.0
1555654223;-0.004762553879072764;6.421105957031249;0.0;0.0;0.0;0.0;0.0;0.91;0.08900000000000001;0.0
1555654224;0.016395228860144318;6.420898437499999;0.0;0.0;0.0;0.0;0.0;0.752;0.247;0.0
1555654249;0.0067055254077475965;6.95633544921875;0.0;0.0;0.0;0.0;0.0;0.873;0.127;0.0
1555654250;0.002046724425035293;6.93468017578125;0.0;0.0;0.0;0.0;0.0;0.703;0.29600000000000004;0.0
1555654251;0.0033659657009983677;6.90830078125;0.0;0.0;0.0;0.0;0.0;0.7070000000000001;0.293;0.0
1555654252;-0.0044157201612110425;6.917932128906249;0.0;0.0;0.0;0.0;0.0;0.8;0.2;0.0
1555654253;0.0028916448200291853;6.864709472656249;0.0;0.0;0.0;0.0;0.0;0.812;0.187;0.0
1555654254;0.002282923220879898;6.80635986328125;0.0;0.0;0.0;0.0;0.0;0.621;0.379;0.0
1555654255;-0.0007922209708186263;6.785009765625;0.0;0.0;0.0;0.0;0.0;0.531;0.469;0.0
1555654256;4.1859237405014776e-05;6.7768920898437495;0.0;0.0;0.0;0.0;0.0;0.39799999999999996;0.601;0.0
1555654257;0.004248934511200809;6.792260742187499;0.0;0.0;0.0;0.0;0.0;0.5429999999999999;0.457;0.0
1555654258;-0.0020259203548838862;6.777526855468749;0.0;0.0;0.0;0.0;0.0;0.5760000000000001;0.424;0.0
1555654259;0.009513220721500876;6.772229003906249;0.0;0.0;0.0;0.0;0.0;0.638;0.36200000000000004;0.0
1555654260;0.0006794430555569736;6.742041015625;0.0;0.0;0.0;0.0;0.0;0.5489999999999999;0.451;0.0
1555654261;0.0032611320683030424;6.7709228515624975;0.0;0.0;0.0;0.0;0.0;0.6579999999999999;0.341;0.0
1555654262;-0.015705232182442273;6.763879394531249;0.0;0.0;0.0;0.0;0.0;0.41;0.59;0.0
1555654285;-0.0072220088268798045;7.0211059570312475;0.0;0.0;0.0;0.0;0.0;0.924;0.076;0.0
1555654286;0.0034077478167582717;6.9947265625;0.0;0.0;0.0;0.0;0.0;0.9209999999999999;0.079;0.0
1555654287;-0.0034249043589370484;6.96668701171875;0.0;0.0;0.0;0.0;0.0;0.909;0.091;0.0
1555654288;0.0016298019321820366;6.942333984375;0.0;0.0;0.0;0.0;0.0;0.97;0.03;0.0
1555654289;-0.002632700158242337;6.8826171874999975;0.0;0.0;0.0;0.0;0.0;0.542;0.45799999999999996;0.0
1555654290;-0.002651983306357861;6.8554931640625;0.0;0.0;0.0;0.0;0.0;0.45;0.55;0.0
1555654291;0.003988253534858603;6.8563110351562475;0.0;0.0;0.0;0.0;0.0;0.593;0.406;0.0
1555654292;-0.0057095679625252345;6.8346923828125;0.003;0.248;0.002;0.001;0.001;0.444;0.301;0.0
1555654293;0.001978715446562721;6.792199707031249;0.0;0.0;0.0;0.0;0.0;0.649;0.35100000000000003;0.0
1555654294;0.007036234455953587;6.83009033203125;0.0;0.0;0.0;0.0;0.0;0.40299999999999997;0.597;0.0
1555654295;-0.002255858280818005;6.82362060546875;0.0;0.0;0.0;0.0;0.001;0.768;0.231;0.0
1555654296;-0.007403681110901975;6.7797729492187475;0.0;0.0;0.0;0.0;0.0;0.532;0.467;0.0
1555654297;-0.005307287218601265;6.7757446289062475;0.0;0.0;0.0;0.0;0.001;0.8340000000000001;0.16399999999999998;0.0
1555654298;-0.00037753962645735103;6.7609619140625;0.0;0.0;0.0;0.0;0.0;0.7120000000000001;0.287;0.0
1555654299;-0.009761960325294524;6.75302734375;0.0;0.0;0.0;0.0;0.0;0.86;0.14;0.0
1555654300;0.007187350304703256;6.71229248046875;0.0;0.0;0.0;0.0;0.0;0.725;0.27399999999999997;0.0
1555654301;0.0015288865875627991;6.6972412109375;0.0;0.0;0.0;0.0;0.0;0.639;0.36;0.0
1555654302;0.0001753671795347056;6.671899414062499;0.0;0.0;0.0;0.0;0.0;0.657;0.34299999999999997;0.0
1555654303;-0.005460798693341319;6.66708984375;0.0;0.0;0.0;0.0;0.001;0.6709999999999999;0.32799999999999996;0.0
1555654304;0.0007443089027644157;6.658203124999999;0.0;0.0;0.0;0.0;0.0;0.519;0.48100000000000004;0.0
1555654310;-0.0014818135616814592;6.655639648437499;0.0;0.0;0.0;0.0;0.0;0.69;0.31;0.0
1555654311;0.0011345383770168065;6.628430175781249;0.0;0.0;0.0;0.0;0.0;0.8490000000000001;0.151;0.0
1555654312;0.002114074708524975;6.623742675781249;0.0;0.0;0.0;0.0;0.0;0.8170000000000001;0.182;0.0
1555654313;-0.0015421539225395082;6.6244873046875;0.0;0.0;0.0;0.0;0.0;0.91;0.09;0.0
1555654314;-0.00022944357104411127;6.6035400390625;0.0;0.0;0.0;0.0;0.0;0.76;0.24;0.0
1555654316;-0.000201667534632292;6.5627197265625;0.0;0.0;0.0;0.0;0.0;0.92;0.08;0.0
1555654317;-0.0002970744782272581;6.5523559570312475;0.0;0.0;0.0;0.0;0.0;0.722;0.27699999999999997;0.0
1555654318;0.001100001713806017;6.544873046874999;0.0;0.0;0.0;0.0;0.0;0.88;0.12;0.0
1555654319;0.0009596129623478562;6.542968749999999;0.0;0.0;0.0;0.0;0.0;0.809;0.191;0.0
1555654320;0.0013309725549436695;6.5405029296875;0.002;0.145;0.0;0.0;0.001;0.7120000000000001;0.14;0.0
