;ECG;EDA;ANGER;CONTEMPT;DISGUST;FEAR;HAPPINESS;NEUTRAL;SADNESS;SURPRISE
50;-0.0003029790872898925;8.799609375;0.0;0.0;0.0;0.0;0.0;0.98;0.019;0.0
51;3.631119451889885e-05;8.7650634765625;0.0;0.0;0.0;0.0;0.0;0.9840000000000001;0.015;0.0
52;0.007066661037485307;8.7240478515625;0.0;0.0;0.0;0.0;0.0;0.9440000000000001;0.055999999999999994;0.0
53;-0.001772262736739703;8.66793212890625;0.0;0.0;0.0;0.0;0.0;0.883;0.11699999999999999;0.0
54;0.0008001163358772607;8.6669921875;0.0;0.0;0.0;0.0;0.0;0.9440000000000001;0.055;0.0
55;0.00336064202276755;8.6669921875;0.0;0.0;0.0;0.0;0.0;0.983;0.017;0.0
56;-0.0020004756970336108;8.66162109375;0.0;0.0;0.0;0.0;0.0;0.9590000000000001;0.04;0.0
57;-0.00471605774824765;8.84176025390625;0.0;0.0;0.0;0.0;0.0;0.956;0.043;0.0
58;0.008806801041920305;8.993115234375;0.0;0.0;0.0;0.0;0.0;0.971;0.027999999999999997;0.0
59;-0.010018783906988616;9.053369140625;0.0;0.0;0.0;0.0;0.0;0.9490000000000001;0.051;0.0
60;0.0020432641414760595;9.00439453125;0.0;0.0;0.0;0.0;0.0;0.981;0.018000000000000002;0.0
61;0.010338252242884446;8.92244873046875;0.0;0.0;0.0;0.0;0.0;0.99;0.01;0.0
62;-0.014377303199754396;8.8622802734375;0.0;0.0;0.0;0.0;0.0;0.9940000000000001;0.005;0.0
63;-0.002912788678713955;8.82626953125;0.0;0.0;0.0;0.0;0.0;0.9470000000000001;0.053;0.0
64;0.0066481458236091395;8.822314453125;0.0;0.0;0.0;0.0;0.0;0.991;0.009000000000000001;0.0
65;-0.00012016668514273533;8.83341064453125;0.0;0.0;0.0;0.0;0.0;0.988;0.012;0.0
66;0.003267218075224872;8.8134765625;0.0;0.0;0.0;0.0;0.0;0.988;0.012;0.0
67;0.0037542397013200423;8.7888916015625;0.0;0.0;0.0;0.0;0.0;0.9890000000000001;0.011000000000000001;0.0
68;-0.007600516695847629;8.76365966796875;0.0;0.0;0.0;0.0;0.0;0.966;0.034;0.0
69;-0.0026308336253475038;8.94407958984375;0.0;0.0;0.0;0.0;0.0;0.978;0.022000000000000002;0.0
70;-0.006532455749703098;8.921728515625;0.0;0.0;0.0;0.0;0.0;0.966;0.034;0.0
71;0.01027879851628943;8.901220703125;0.0;0.0;0.0;0.0;0.0;0.963;0.036000000000000004;0.0
72;-0.0014914758960118658;8.859191894531248;0.0;0.0;0.0;0.0;0.0;0.97;0.028999999999999998;0.0
73;0.014754078110002034;8.815087890625;0.0;0.0;0.0;0.0;0.0;0.971;0.028999999999999998;0.0
74;-0.020290254347438568;8.78026123046875;0.0;0.0;0.0;0.0;0.0;0.946;0.053;0.0
75;-0.0022682964700046393;8.7607177734375;0.0;0.0;0.0;0.0;0.0;0.981;0.019;0.0
76;0.008690472975517043;8.78516845703125;0.0;0.0;0.0;0.0;0.0;0.956;0.044000000000000004;0.0
77;-0.0055801520636251075;8.79378662109375;0.0;0.0;0.0;0.0;0.0;0.996;0.003;0.0
78;0.011817515802344998;8.76998291015625;0.0;0.0;0.0;0.0;0.0;0.993;0.006999999999999999;0.0
79;0.0014819771469992645;8.76483154296875;0.0;0.0;0.0;0.0;0.0;0.981;0.019;0.0
80;0.0026976045735112642;8.7646484375;0.0;0.0;0.0;0.0;0.0;0.988;0.012;0.0
81;-0.015351539213098503;8.7646484375;0.0;0.0;0.0;0.0;0.0;0.9890000000000001;0.011000000000000001;0.0
82;-0.0020419668932925147;8.714599609375;0.0;0.0;0.0;0.0;0.0;0.9840000000000001;0.016;0.0
83;0.013540546566666969;8.73175048828125;0.0;0.0;0.0;0.0;0.0;0.975;0.024;0.0
84;0.006443363915126805;8.7765625;0.0;0.0;0.0;0.0;0.0;0.983;0.017;0.0
85;-0.01698315896794345;8.7646484375;0.0;0.0;0.0;0.0;0.0;0.987;0.012;0.0
86;0.012811687627848522;8.7646484375;0.0;0.0;0.0;0.0;0.0;0.96;0.04;0.0
87;-0.011162930959417748;8.7458251953125;0.0;0.0;0.0;0.0;0.0;0.987;0.013000000000000001;0.0
88;0.005253581251305557;8.69189453125;0.0;0.0;0.0;0.0;0.0;0.971;0.027999999999999997;0.0
89;0.00704540784502747;8.6516357421875;0.0;0.0;0.0;0.0;0.0;0.9840000000000001;0.016;0.0
90;-0.005430171178359896;8.63719482421875;0.0;0.0;0.0;0.0;0.0;0.981;0.019;0.0
91;0.0005374051696567545;8.61387939453125;0.0;0.0;0.0;0.0;0.0;0.982;0.018000000000000002;0.0
92;-0.0016429006327301095;8.618164062499998;0.0;0.0;0.0;0.0;0.0;0.983;0.017;0.0
93;0.0001012000523354136;8.618164062499998;0.0;0.0;0.0;0.0;0.0;0.982;0.018000000000000002;0.0
94;-0.002751961775099093;8.603051757812498;0.0;0.0;0.0;0.0;0.0;0.973;0.027000000000000003;0.0
95;0.010742365660948612;8.58553466796875;0.0;0.0;0.0;0.0;0.0;0.975;0.025;0.0
96;-0.006497165317226746;8.5693359375;0.0;0.0;0.0;0.0;0.0;0.978;0.022000000000000002;0.0
97;0.01013286262382843;8.573828125;0.0;0.0;0.0;0.0;0.0;0.982;0.018000000000000002;0.0
98;-0.015640803257397622;8.59200439453125;0.0;0.0;0.0;0.0;0.0;0.958;0.039;0.002
99;-0.002761018676511332;8.593749999999998;0.0;0.0;0.0;0.0;0.0;0.988;0.012;0.0
100;0.0033429873813225;8.593749999999998;0.0;0.0;0.0;0.0;0.0;0.98;0.02;0.0
101;0.012809779336634151;8.642919921875;0.0;0.0;0.0;0.0;0.0;0.978;0.022000000000000002;0.0
102;-0.009525832719724658;8.96080322265625;0.0;0.0;0.0;0.0;0.0;0.9690000000000001;0.031;0.0
103;0.0014133553918474167;9.068505859375;0.0;0.0;0.0;0.0;0.0;0.992;0.008;0.0
104;0.0034034122330379325;9.00550537109375;0.0;0.0;0.0;0.0;0.0;0.963;0.036000000000000004;0.0
105;-0.002422889472035455;8.94932861328125;0.0;0.0;0.0;0.0;0.0;0.977;0.023;0.0
106;0.00436140586361556;9.022412109375;0.0;0.0;0.0;0.0;0.0;0.97;0.03;0.0
107;-0.005668981312034282;9.08740234375;0.0;0.0;0.0;0.0;0.0;0.961;0.039;0.0
108;0.009504345518992034;9.0893798828125;0.0;0.0;0.0;0.0;0.0;0.966;0.034;0.0
109;0.003714786988234083;9.05657958984375;0.0;0.0;0.0;0.0;0.0;0.9670000000000001;0.033;0.0
110;0.0052731944483031465;9.0706298828125;0.0;0.0;0.0;0.0;0.0;0.93;0.069;0.0
111;-0.0026939183177904077;8.97708740234375;0.0;0.0;0.0;0.0;0.0;0.9520000000000001;0.048;0.0
112;-0.004738932034005986;8.9233642578125;0.0;0.0;0.0;0.0;0.0;0.9570000000000001;0.043;0.0
113;0.0025860700880373216;8.88671875;0.0;0.0;0.0;0.0;0.0;0.97;0.03;0.0
114;-0.01570411900545504;8.9602783203125;0.0;0.0;0.0;0.0;0.0;0.9279999999999999;0.07200000000000001;0.0
115;0.01690877110237491;9.04678955078125;0.0;0.0;0.0;0.0;0.0;0.953;0.047;0.0
116;-0.007459000877273075;8.99046630859375;0.0;0.0;0.0;0.0;0.0;0.9670000000000001;0.033;0.0
117;0.010354993336681065;8.92003173828125;0.0;0.0;0.0;0.0;0.0;0.9940000000000001;0.006;0.0
118;-0.011789250683563669;8.88582763671875;0.0;0.0;0.0;0.0;0.0;0.99;0.01;0.0
119;-0.0007315893294219619;8.862304687499998;0.0;0.0;0.0;0.0;0.0;0.97;0.03;0.0
120;0.009844777642396602;8.884130859375;0.0;0.0;0.0;0.0;0.0;0.966;0.033;0.0
121;-0.007579112137875473;8.8853515625;0.0;0.0;0.0;0.0;0.0;0.965;0.035;0.0
122;0.004798404193570383;8.83245849609375;0.0;0.0;0.0;0.0;0.0;0.9790000000000001;0.021;0.0
123;-0.01287004382851499;8.78419189453125;0.0;0.0;0.0;0.0;0.0;0.9640000000000001;0.036000000000000004;0.0
124;-0.000773834310018716;8.7646484375;0.0;0.0;0.0;0.0;0.0;0.966;0.033;0.0
125;0.005519445470235804;8.721008300781248;0.0;0.0;0.0;0.0;0.0;0.917;0.083;0.0
126;-0.0003135640985968601;8.69969482421875;0.0;0.0;0.0;0.0;0.0;0.95;0.05;0.0
127;0.0006275308405173753;8.6796142578125;0.0;0.0;0.0;0.0;0.0;0.937;0.063;0.0
128;0.0021254025724236;8.663623046875;0.0;0.0;0.0;0.0;0.0;0.889;0.11;0.0
129;0.01315982385244599;8.63460693359375;0.0;0.0;0.0;0.0;0.0;0.955;0.045;0.0
130;-0.017396066510485444;8.600610351562498;0.0;0.0;0.0;0.0;0.0;0.988;0.012;0.0
131;-0.00479754724180442;8.593749999999998;0.0;0.0;0.0;0.0;0.0;0.972;0.027999999999999997;0.0
132;0.008659255481939356;8.593749999999998;0.0;0.0;0.0;0.0;0.0;0.991;0.009000000000000001;0.0
133;0.011498961598316834;8.600976562499998;0.0;0.0;0.0;0.0;0.0;0.9790000000000001;0.021;0.0
134;-0.010114879464850802;8.6299560546875;0.0;0.0;0.0;0.0;0.0;0.983;0.016;0.0
135;-0.0001838571003470768;8.6244873046875;0.0;0.0;0.0;0.0;0.0;0.981;0.018000000000000002;0.0
136;0.00349122244292794;8.588916015625;0.0;0.0;0.0;0.0;0.0;0.983;0.017;0.0
137;0.0002604329901316268;8.5650146484375;0.0;0.0;0.0;0.0;0.0;0.973;0.026000000000000002;0.0
138;-0.012567321799039235;8.5272705078125;0.0;0.0;0.0;0.0;0.0;0.97;0.028999999999999998;0.0
139;0.000530888331661889;8.5205078125;0.0;0.0;0.0;0.0;0.0;0.9690000000000001;0.031;0.0
140;0.0029423397287764944;8.49857177734375;0.0;0.0;0.0;0.0;0.0;0.922;0.078;0.0
141;0.0069740797356171655;8.45960693359375;0.0;0.0;0.0;0.0;0.0;0.96;0.04;0.0
142;-0.0016715033440444064;8.43033447265625;0.0;0.0;0.0;0.0;0.0;0.951;0.049;0.0
143;-0.001651835584944485;8.4071533203125;0.0;0.0;0.0;0.0;0.0;0.953;0.047;0.0
144;0.0007840124391101358;8.5467529296875;0.0;0.0;0.0;0.0;0.0;0.966;0.033;0.0
145;0.00573012719956829;8.5781982421875;0.0;0.0;0.0;0.0;0.0;0.99;0.009000000000000001;0.0
146;-0.007404402846811986;8.57227783203125;0.0;0.0;0.0;0.0;0.0;0.9940000000000001;0.006;0.0
147;-0.0044791648443455465;8.5693359375;0.0;0.0;0.0;0.0;0.0;0.98;0.019;0.0
148;-0.00013338662048862572;8.5693359375;0.0;0.0;0.0;0.0;0.0;0.9670000000000001;0.032;0.0
149;0.0007992456879758802;8.519091796875;0.0;0.0;0.0;0.0;0.0;0.968;0.031;0.0
150;0.008778606425369038;8.485729980468749;0.0;0.0;0.0;0.0;0.0;0.9740000000000001;0.026000000000000002;0.0
151;-0.002995606583466044;8.47332763671875;0.0;0.0;0.0;0.0;0.0;0.96;0.04;0.0
152;-0.0005826266190895999;8.496093749999998;0.0;0.0;0.0;0.0;0.0;0.977;0.023;0.0
153;0.016939146220027932;8.492651367187499;0.0;0.0;0.0;0.0;0.0;0.955;0.045;0.0
154;-0.021186620686642142;8.4236083984375;0.0;0.0;0.0;0.0;0.0;0.953;0.046;0.0
155;0.002582765368220202;8.3984375;0.0;0.0;0.0;0.0;0.0;0.976;0.024;0.0
156;0.003860563325868322;8.37518310546875;0.0;0.0;0.0;0.0;0.0;0.973;0.027000000000000003;0.0
157;0.013740263507417716;8.41024169921875;0.0;0.0;0.0;0.0;0.0;0.9790000000000001;0.021;0.0
158;-0.019817929486910944;8.42332763671875;0.0;0.0;0.0;0.0;0.0;0.9890000000000001;0.011000000000000001;0.0
159;9.8562406743283e-05;8.442626953125;0.0;0.0;0.0;0.0;0.0;0.985;0.015;0.0
160;-8.962902680497734e-05;8.43155517578125;0.0;0.0;0.0;0.0;0.0;0.9640000000000001;0.036000000000000004;0.0
161;0.0075132424394122295;8.4505859375;0.0;0.0;0.0;0.0;0.0;0.975;0.025;0.0
162;0.010992000135519113;8.69058837890625;0.0;0.0;0.0;0.0;0.0;0.972;0.027999999999999997;0.0
163;-0.016253168396856834;8.65267333984375;0.0;0.0;0.0;0.0;0.0;0.9670000000000001;0.033;0.0
164;-0.0016617794240868732;8.600671386718748;0.0;0.0;0.0;0.0;0.0;0.977;0.022000000000000002;0.0
165;0.013932240284308908;8.57669677734375;0.0;0.0;0.0;0.0;0.0;0.978;0.022000000000000002;0.0
166;-0.019257406296470242;8.5693359375;0.0;0.0;0.0;0.0;0.0;0.951;0.049;0.0
167;0.0022336159941718906;8.55750732421875;0.0;0.0;0.0;0.0;0.0;0.955;0.044000000000000004;0.0
168;0.006858188277312129;8.544921875;0.0;0.0;0.0;0.0;0.0;0.915;0.085;0.0
169;0.0014655432004666653;8.5558349609375;0.0;0.0;0.0;0.0;0.0;0.9590000000000001;0.04;0.0
170;-0.00664298063243623;8.51483154296875;0.0;0.0;0.0;0.0;0.0;0.9129999999999999;0.087;0.0
171;0.003558162536601254;8.516015625;0.0;0.0;0.0;0.0;0.0;0.978;0.022000000000000002;0.0
172;0.010497824290187412;8.479602050781248;0.0;0.0;0.0;0.0;0.0;0.9670000000000001;0.032;0.0
173;0.002504796029880524;8.456689453125;0.0;0.0;0.0;0.0;0.0;0.9690000000000001;0.031;0.0
174;-0.014920870284356959;8.42662353515625;0.0;0.0;0.0;0.0;0.0;0.987;0.012;0.0
175;-0.005153982429808418;8.43341064453125;0.0;0.0;0.0;0.0;0.0;0.972;0.027999999999999997;0.0
176;-0.002470994075217083;8.4085205078125;0.0;0.0;0.0;0.0;0.0;0.977;0.023;0.0
177;0.003743012722559395;8.3769775390625;0.0;0.0;0.0;0.0;0.0;0.976;0.024;0.0
178;-0.0008655916350207048;8.39031982421875;0.0;0.0;0.0;0.0;0.0;0.9440000000000001;0.055;0.0
179;0.006397976068069779;8.374023437499998;0.0;0.0;0.0;0.0;0.0;0.965;0.034;0.0
180;0.00300989703452564;8.3345947265625;0.0;0.0;0.0;0.0;0.0;0.978;0.022000000000000002;0.0
181;-0.0037249498718056853;8.2800537109375;0.0;0.0;0.0;0.0;0.0;0.9490000000000001;0.05;0.0
182;-0.008842217032308716;8.2624267578125;0.0;0.0;0.0;0.0;0.0;0.9309999999999999;0.069;0.0
183;-0.0015111818408090985;8.246752929687498;0.0;0.0;0.0;0.0;0.0;0.9620000000000001;0.038;0.0
184;-0.0023708557272636125;8.2188720703125;0.0;0.0;0.0;0.0;0.0;0.938;0.062;0.0
185;0.009925845072790205;8.18387451171875;0.0;0.0;0.0;0.0;0.0;0.983;0.017;0.0
186;0.007331787854047277;8.1787109375;0.0;0.0;0.0;0.0;0.0;0.968;0.032;0.0
187;-0.007660713318949126;8.16531982421875;0.0;0.0;0.0;0.0;0.0;0.9570000000000001;0.043;0.0
188;-0.0022845422787665733;8.13582763671875;0.0;0.0;0.0;0.0;0.0;0.983;0.017;0.0
189;0.0044168301990644395;8.09254150390625;0.0;0.0;0.0;0.0;0.0;0.9840000000000001;0.016;0.0
190;0.005842704168663523;8.10631103515625;0.0;0.0;0.0;0.0;0.0;0.988;0.012;0.0
191;0.005759856375639622;8.1853271484375;0.0;0.0;0.0;0.0;0.0;0.961;0.039;0.0
192;-0.020829901082423264;8.203125;0.0;0.0;0.0;0.0;0.0;0.981;0.019;0.0
193;0.002580496863345041;8.1960205078125;0.0;0.0;0.0;0.0;0.0;0.96;0.04;0.0
194;0.004557565241805036;8.181591796875;0.0;0.0;0.0;0.0;0.0;0.976;0.023;0.0
195;0.005204820226864439;8.14302978515625;0.0;0.0;0.0;0.0;0.0;0.98;0.02;0.0
196;-0.017296771917146136;8.107434082031249;0.0;0.0;0.0;0.0;0.0;0.993;0.006999999999999999;0.0
197;0.010197012202065023;8.08519287109375;0.0;0.0;0.0;0.0;0.0;0.983;0.017;0.0
198;0.0012216652681868974;8.098828125;0.0;0.0;0.0;0.0;0.0;0.987;0.013000000000000001;0.0
199;0.01357641873753154;8.22200927734375;0.0;0.0;0.0;0.0;0.0;0.955;0.045;0.0
200;-0.013363132200193436;8.227539062499998;0.0;0.0;0.0;0.0;0.0;0.99;0.01;0.0
201;-0.0033240765848049428;8.228308105468749;0.0;0.0;0.0;0.0;0.0;0.981;0.018000000000000002;0.0
202;0.00296950584610098;8.2887939453125;0.0;0.0;0.0;0.0;0.0;0.9840000000000001;0.015;0.0
203;0.01978772500542612;8.47972412109375;0.0;0.0;0.0;0.0;0.0;0.988;0.012;0.0
204;-0.02001028076289561;8.4763916015625;0.0;0.0;0.0;0.0;0.0;0.9840000000000001;0.016;0.0
205;-0.0020872117880769967;8.41055908203125;0.0;0.0;0.0;0.0;0.0;0.9790000000000001;0.021;0.0
206;0.014441056048735103;8.41234130859375;0.0;0.0;0.0;0.0;0.0;0.9590000000000001;0.040999999999999995;0.0
207;-0.003471134204408191;8.42437744140625;0.0;0.0;0.0;0.0;0.0;0.9740000000000001;0.026000000000000002;0.0
208;-0.011244074597493298;8.3984375;0.0;0.0;0.0;0.0;0.0;0.914;0.086;0.0
209;0.0006338331435643378;8.3750732421875;0.0;0.0;0.0;0.0;0.0;0.9520000000000001;0.048;0.0
210;0.0042263055416960505;8.302783203125;0.0;0.0;0.0;0.0;0.0;0.9520000000000001;0.048;0.0
211;-0.008051919972134848;8.25970458984375;0.0;0.0;0.0;0.0;0.0;0.95;0.05;0.0
212;0.022235734779721832;8.286376953125;0.0;0.0;0.0;0.0;0.0;0.941;0.057999999999999996;0.0
213;0.0064621356979760744;8.27191162109375;0.0;0.0;0.0;0.0;0.0;0.981;0.019;0.0
214;-0.025336979050928226;8.3156005859375;0.0;0.0;0.0;0.0;0.0;0.9470000000000001;0.052000000000000005;0.0
215;-0.003818405101236045;8.392675781249999;0.0;0.0;0.0;0.0;0.0;0.946;0.053;0.0
216;0.0008672029948081232;8.607275390625;0.0;0.0;0.0;0.0;0.0;0.9740000000000001;0.025;0.0
217;0.0035324985584504697;8.6439208984375;0.0;0.0;0.0;0.0;0.0;0.946;0.053;0.0
218;0.0011043866888922284;8.52276611328125;0.0;0.0;0.0;0.0;0.0;0.9690000000000001;0.031;0.0
219;0.003190564344028925;8.454833984375;0.0;0.0;0.0;0.0;0.0;0.976;0.024;0.0
220;0.010976986487810064;8.42911376953125;0.0;0.0;0.0;0.0;0.0;0.9209999999999999;0.079;0.0
221;-0.01160819108426728;8.4246826171875;0.0;0.0;0.0;0.0;0.0;0.977;0.023;0.0
222;0.0039660850217583645;8.43865966796875;0.0;0.0;0.0;0.0;0.0;0.977;0.023;0.0
223;0.0033811402266537447;8.4056396484375;0.0;0.0;0.0;0.0;0.0;0.966;0.034;0.0
224;-0.005957573627608263;8.3724365234375;0.0;0.0;0.0;0.0;0.0;0.907;0.092;0.0
225;0.0059125535040455935;8.349609374999998;0.0;0.0;0.0;0.0;0.0;0.94;0.06;0.0
226;-0.007602969968801219;8.30587158203125;0.0;0.0;0.0;0.0;0.0;0.961;0.039;0.0
227;0.018683822188091715;8.294775390625;0.0;0.0;0.0;0.0;0.0;0.943;0.055999999999999994;0.0
228;0.0002354710738176355;8.3258056640625;0.0;0.0;0.0;0.0;0.0;0.826;0.17300000000000001;0.0
229;-0.014569184084377641;8.285205078125;0.0;0.0;0.0;0.0;0.0;0.985;0.013999999999999999;0.0
230;0.004578430052665541;8.36881103515625;0.0;0.0;0.0;0.0;0.0;0.95;0.05;0.0
231;-0.00462104320648724;8.40919189453125;0.0;0.0;0.0;0.0;0.0;0.953;0.046;0.0
232;0.0080124685372591;8.61983642578125;0.0;0.0;0.0;0.0;0.0;0.9390000000000001;0.061;0.0
233;-0.007767750644212673;8.634912109375;0.0;0.0;0.0;0.0;0.0;0.982;0.017;0.0
234;-0.0045964152734652855;8.58447265625;0.0;0.0;0.0;0.0;0.0;0.9840000000000001;0.016;0.0
235;0.008450509682502522;8.5767333984375;0.0;0.0;0.0;0.0;0.0;0.993;0.006999999999999999;0.0
236;-0.01828072882855097;8.5361328125;0.0;0.0;0.0;0.0;0.0;0.992;0.008;0.0
237;0.008441048106695376;8.48939208984375;0.0;0.0;0.0;0.0;0.0;0.98;0.02;0.0
238;-0.005455517609247701;8.496020507812498;0.0;0.0;0.0;0.0;0.0;0.98;0.02;0.0
239;0.013051606158620627;8.4357666015625;0.0;0.0;0.0;0.0;0.0;0.978;0.022000000000000002;0.0
240;-0.015880438684482374;8.4415771484375;0.0;0.0;0.0;0.0;0.0;0.987;0.012;0.0
241;0.006521646846215198;8.44735107421875;0.0;0.0;0.0;0.0;0.0;0.9840000000000001;0.016;0.0
242;-0.001916760920410616;8.404443359375;0.0;0.0;0.0;0.0;0.0;0.987;0.013000000000000001;0.0
243;0.002687189213236575;8.40064697265625;0.0;0.0;0.0;0.0;0.0;0.985;0.015;0.0
244;0.00718476148478802;8.415478515625;0.0;0.0;0.0;0.0;0.0;0.987;0.012;0.0
245;-0.006068631062231786;8.41864013671875;0.0;0.0;0.0;0.0;0.0;0.965;0.034;0.0
246;0.008717366740688908;8.38997802734375;0.0;0.0;0.0;0.0;0.0;0.987;0.013000000000000001;0.0
247;-0.006995325657812158;8.30838623046875;0.0;0.0;0.0;0.0;0.0;0.955;0.044000000000000004;0.0
248;-0.010816471770807549;8.1631103515625;0.0;0.0;0.0;0.0;0.0;0.9670000000000001;0.033;0.0
249;-0.0029754172300612085;8.20782470703125;0.0;0.0;0.0;0.0;0.0;0.975;0.025;0.0
250;0.003801399704403149;8.371875;0.0;0.0;0.0;0.0;0.0;0.9079999999999999;0.092;0.0
251;0.008478425105109063;8.40970458984375;0.0;0.0;0.0;0.0;0.0;0.973;0.027000000000000003;0.0
252;-0.007488280158730028;8.36890869140625;0.0;0.0;0.0;0.0;0.0;0.9890000000000001;0.011000000000000001;0.0
253;0.003270215377640809;8.35341796875;0.001;0.0;0.0;0.0;0.0;0.9940000000000001;0.005;0.0
254;0.011284750039857691;8.18150634765625;0.0;0.0;0.0;0.0;0.0;0.998;0.001;0.0
